NodeName,Index,TCP_x,TCP_y,TCP_z,TCP_Rx,TCP_Ry,TCP_Rz,FLANGE_x,FLANGE_y,FLANGE_z,FLANGE_Rx,FLANGE_Ry,FLANGR_Rz,RawDataSensor0,RawDataSensor1,RawDataSensor2,RawDataSensor3,RawDataSensor4,RawDataSensor5,SPI0-0,SPI0-1,SPI0-2,SPI0-3,SPI0-4,SPI0-5,SPI0-6,SPI0-7,SPI1-0,SPI1-1,SPI1-2,SPI1-3,SPI1-4,SPI1-5,SPI1-6,SPI1-7,
LEVER2_05_01,15812,457.674,71.9026,223.019,0.00192918,0.777244,1.59088,150.87125,31.285841,108.294624,62.014996,-8.7249,11.690522,-10.5176,-1.45648,1.30744,0.0647445,-0.178678,-0.050616,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15813,457.688,71.9142,223.026,0.00191675,0.777211,1.5914,150.8567,31.358768,108.29428,62.03447,-8.7159,11.672542,-10.8185,-1.60136,1.51675,0.11358,-0.209644,-0.0330532,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15814,457.704,71.9196,223.033,0.001919,0.777178,1.59191,150.84216,31.4324,108.29465,62.053375,-8.7069,11.654561,-11.0881,-1.98138,1.92974,0.123297,-0.208155,-0.0287509,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15815,457.714,71.9227,223.034,0.00191708,0.77716,1.59217,150.8344,31.46922,108.29483,62.06315,-8.702223,11.645789,-10.848,-1.68328,2.02294,0.116185,-0.208774,-0.038544,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15816,457.714,71.9227,223.034,0.00191708,0.77716,1.59217,150.8344,31.46922,108.29483,62.06315,-8.702223,11.645789,-10.848,-1.68328,2.02294,0.116185,-0.208774,-0.038544,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15817,457.732,71.9277,223.04,0.00191666,0.777121,1.59268,150.81987,31.543562,108.294495,62.08205,-8.693222,11.627809,-10.537,-1.23383,0.657667,0.0912382,-0.183491,-0.0444734,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15818,457.741,71.9297,223.042,0.00191717,0.777101,1.59294,150.8121,31.580381,108.29468,62.09183,-8.688504,11.618996,-10.5388,-1.3146,1.18655,0.0841507,-0.173748,-0.0412435,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15819,457.748,71.9334,223.043,0.00190952,0.777081,1.5932,150.80434,31.616497,108.29415,62.10161,-8.683827,11.610224,-10.6785,-1.44731,1.57087,0.0951896,-0.180762,-0.0330158,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15820,457.758,71.938,223.047,0.00191661,0.777056,1.59345,150.79657,31.653315,108.294334,62.111305,-8.679503,11.601016,-10.8447,-1.67102,1.18068,0.115306,-0.206855,-0.0335858,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15821,457.766,71.9439,223.05,0.00191399,0.777037,1.59372,150.7898,31.690128,108.29452,62.120506,-8.674827,11.592244,-11.1647,-1.97105,1.33326,0.130451,-0.229139,-0.0329374,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15822,457.775,71.9469,223.051,0.00191446,0.777021,1.59397,150.78203,31.726946,108.2947,62.1302,-8.670544,11.583078,-11.3466,-2.16285,1.99368,0.136031,-0.239402,-0.0372359,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
