NodeName,TCP_x,TCP_y,TCP_z,TCP_Rx,TCP_Ry,TCP_Rz,FLANGE_x,FLANGE_y,FLANGE_z,RowDataSensor0,RowDataSensor1,RowDataSensor2,RowDataSensor3,RowDataSensor4,RowDataSensor5,SPI0-0,SPI0-1,SPI0-2,SPI0-3,SPI0-4,SPI0-5,SPI0-6,SPI0-7,SPI1-0,SPI1-1,SPI1-2,SPI1-3,SPI1-4,SPI1-5,SPI1-6,SPI1-7,
Start,457.801,-71.138,226.74,0.0188947,0.868606,1.27175,488.77,-211.899,346.241,-30.6097,-4.25808,6.59142,0.145727,-1.26915,-0.0177252,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.822,-71.1569,226.738,0.0188863,0.86857,1.27173,488.772,-211.9,346.24,-30.3968,-3.77371,6.36964,0.123298,-1.24097,-0.0263532,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.822,-71.1569,226.738,0.0188863,0.86857,1.27173,488.772,-211.9,346.24,-30.3968,-3.77371,6.36964,0.123298,-1.24097,-0.0263532,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.822,-71.1569,226.738,0.0188863,0.86857,1.27173,488.772,-211.9,346.24,-30.3968,-3.77371,6.36964,0.123298,-1.24097,-0.0263532,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.835,-71.1648,226.738,0.0189034,0.868547,1.27169,488.772,-211.9,346.239,-30.8743,-4.02955,6.13027,0.127699,-1.22875,-0.00729152,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.835,-71.1648,226.738,0.0189034,0.868547,1.27169,488.772,-211.9,346.239,-30.8743,-4.02955,6.13027,0.127699,-1.22875,-0.00729152,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.835,-71.1648,226.738,0.0189034,0.868547,1.27169,488.772,-211.9,346.239,-30.8743,-4.02955,6.13027,0.127699,-1.22875,-0.00729152,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.873,-71.1829,226.741,0.0189211,0.868467,1.27162,488.774,-211.901,346.237,-33.8859,-3.22174,6.7709,0.130363,-1.37079,-0.0289904,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.884,-71.1828,226.742,0.0189225,0.868443,1.2716,488.775,-211.902,346.236,-33.9272,-2.02401,5.85032,0.0842397,-1.36394,0.0126087,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.887,-71.1828,226.745,0.0189215,0.868432,1.27159,488.775,-211.902,346.236,-33.4872,-1.99554,5.31178,0.0708222,-1.34293,-0.00336508,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
